0.52732,0.42800,1.60318,1.35680
0.35600,0.38780,1.15166,1.43114
0.29080,0.29750,0.98829,1.00844
0.25340,0.28680,0.89154,1.03654
0.22932,0.27010,0.83098,0.99123
0.21538,0.24600,0.78838,0.93389
0.20218,0.21140,0.75613,0.80825
0.19194,0.23470,0.72751,0.91723
0.18286,0.24490,0.70790,0.93202
0.17910,0.19440,0.69568,0.75793
0.17384,0.22000,0.67810,0.89149
0.16664,0.17600,0.66321,0.70991
0.15920,0.19110,0.65060,0.75162
0.15562,0.22100,0.64095,0.85647
0.15528,0.18040,0.63680,0.74078
0.15420,0.18000,0.63262,0.72760
0.14934,0.20170,0.62366,0.78196
0.14778,0.18730,0.61454,0.76963
0.14604,0.20240,0.61281,0.85712
0.14306,0.16650,0.60711,0.68748
0.14000,0.19190,0.60276,0.79820
0.13886,0.19520,0.59932,0.80069
0.13678,0.15960,0.59399,0.67174
0.13506,0.18020,0.58965,0.75487
0.13504,0.17510,0.59278,0.73953
0.13510,0.16400,0.58851,0.70101
0.13256,0.17300,0.58707,0.73650
0.13252,0.17120,0.58355,0.72608
0.13112,0.15630,0.58133,0.67493
0.12848,0.15910,0.57353,0.68248
0.12730,0.19030,0.57178,0.81046
0.12890,0.17720,0.57624,0.75974
0.12610,0.19160,0.57093,0.83949
0.12544,0.16400,0.57168,0.73716
0.12402,0.15900,0.56476,0.68593
0.12376,0.15980,0.56577,0.69377
0.12290,0.19760,0.56139,0.84703
0.12136,0.15930,0.56191,0.68831
0.12114,0.17930,0.56101,0.77411
0.11954,0.18930,0.55730,0.80936
0.12194,0.19560,0.56340,0.87872
0.11892,0.15440,0.55475,0.68178
0.11892,0.15380,0.55594,0.69512
0.11834,0.14930,0.55594,0.67604
0.11768,0.15480,0.55331,0.68719
0.11722,0.15370,0.55439,0.67154
0.11728,0.14140,0.55608,0.64722
0.11604,0.14370,0.54888,0.66339
0.11708,0.15790,0.55386,0.70390
0.11558,0.15490,0.54820,0.71259
0.11468,0.18460,0.54706,0.81440
0.11472,0.16260,0.54682,0.71487
0.11376,0.13760,0.54572,0.64366
0.11420,0.19910,0.54569,0.85039
0.11526,0.16760,0.54767,0.72683
0.11388,0.13340,0.54272,0.61648
0.11236,0.16290,0.54346,0.71923
0.11048,0.12520,0.53925,0.60198
0.11254,0.14210,0.54503,0.64823
0.11304,0.13760,0.54343,0.62830
0.11160,0.14590,0.54306,0.67151
0.11234,0.16310,0.54075,0.74434
0.11124,0.18380,0.54175,0.82641
0.11240,0.14580,0.54377,0.67249
0.10936,0.15150,0.53301,0.69235
0.11080,0.20690,0.54203,0.91983
0.10972,0.17540,0.53708,0.75157
0.10924,0.13070,0.53876,0.62937
0.11064,0.14570,0.53643,0.65810
0.11034,0.14530,0.53906,0.65988
0.10968,0.16980,0.53659,0.77620
0.10816,0.13720,0.53236,0.65110
0.11112,0.14950,0.53585,0.69037
0.10824,0.13370,0.53302,0.62572
0.10828,0.15560,0.53382,0.70784
0.11006,0.14920,0.53785,0.66810
0.10770,0.14260,0.53129,0.65625
0.10720,0.13580,0.53219,0.64062
0.10802,0.14690,0.53110,0.67376
0.10854,0.15350,0.53520,0.69788
0.07838,0.09970,0.45234,0.53058
0.06412,0.09340,0.40813,0.50936
0.06020,0.09500,0.39378,0.51651
0.05816,0.09100,0.38106,0.49657
0.05506,0.09090,0.37236,0.48802
0.05430,0.09260,0.36611,0.50444
0.05270,0.09150,0.35811,0.49236
0.05116,0.08620,0.34947,0.47778
0.05102,0.09100,0.34807,0.49309
0.05076,0.09030,0.34376,0.47724
0.04570,0.09010,0.32819,0.48374
0.04708,0.08730,0.32852,0.47475
0.04632,0.08820,0.32315,0.46818
0.04386,0.08710,0.31608,0.46298
0.04418,0.09230,0.31453,0.48616
0.04518,0.09610,0.31159,0.48148
0.04404,0.09530,0.30635,0.48858
0.04378,0.08850,0.30358,0.47177
0.04230,0.09100,0.29848,0.46599
0.04054,0.09000,0.28982,0.47422
0.04054,0.09160,0.29243,0.46818
0.04178,0.09070,0.28820,0.47571
0.03964,0.08820,0.28577,0.46330
0.03958,0.09440,0.28151,0.48378
0.04062,0.08820,0.27867,0.45713
0.03980,0.08910,0.27641,0.46722
0.03986,0.09140,0.27631,0.46179
0.03702,0.09090,0.26729,0.45748
0.03806,0.09120,0.26664,0.45438
0.03764,0.09030,0.26400,0.47157
0.03818,0.09430,0.26134,0.46542
0.03696,0.09420,0.25700,0.47013
0.03686,0.08830,0.25625,0.45174
0.03816,0.09280,0.25549,0.45327
0.03684,0.09390,0.25179,0.45229
0.03418,0.09190,0.24444,0.45391
0.03648,0.08850,0.24670,0.44409
0.03592,0.09090,0.24426,0.44972
0.03612,0.09240,0.24324,0.45109
0.03558,0.08930,0.24196,0.44820
0.03194,0.09020,0.23260,0.45212
0.02698,0.08730,0.21937,0.43990
0.02696,0.08770,0.21837,0.44009
0.02700,0.08790,0.21706,0.43992
0.02542,0.08470,0.21345,0.43729
0.02598,0.08750,0.21511,0.43947
0.02606,0.08730,0.21274,0.43690
0.02568,0.08710,0.21378,0.43602
0.02520,0.08570,0.21211,0.43308
0.02484,0.08530,0.21085,0.43238
0.02572,0.08820,0.21090,0.44114
0.02516,0.08600,0.21042,0.43564
0.02442,0.08510,0.20926,0.43295
0.02398,0.08630,0.20848,0.44017
0.02314,0.08600,0.20549,0.43932
0.02366,0.08660,0.20699,0.43896
0.02436,0.08600,0.20762,0.43669
0.02398,0.08750,0.20660,0.44503
0.02288,0.08780,0.20504,0.44103
0.02400,0.08660,0.20458,0.43554
0.02270,0.08640,0.20343,0.43884
0.02318,0.08780,0.20252,0.44421
0.02262,0.08580,0.20165,0.43904
0.02294,0.08480,0.20158,0.43662
0.02154,0.08640,0.20063,0.43987
0.02242,0.08470,0.20033,0.43314
0.02302,0.08450,0.20265,0.43382
0.02302,0.08550,0.20040,0.43739
0.02228,0.08560,0.19987,0.44251
0.02228,0.08660,0.19957,0.43592
