0.81748,0.75310,7.46971,5.16254
0.73296,0.64680,4.51187,3.45172
0.58414,0.51510,2.81259,2.29581
0.45620,0.47910,1.92197,1.80292
0.38482,0.38790,1.49396,1.48681
0.32526,0.37480,1.26129,1.40532
0.29056,0.35430,1.14178,1.43944
0.26904,0.31740,1.07681,1.27578
0.25546,0.33170,1.03769,1.42913
0.24194,0.36070,1.01247,1.52834
0.23304,0.30980,0.99601,1.24832
0.22488,0.26610,0.97692,1.12820
0.22048,0.29810,0.96867,1.24974
0.21560,0.30060,0.96129,1.22996
0.20750,0.28000,0.94442,1.22735
0.21000,0.32600,0.94761,1.45598
0.20134,0.24900,0.93229,1.12117
0.20272,0.33510,0.93188,1.40593
0.20048,0.26470,0.93043,1.22003
0.19814,0.27900,0.92338,1.22250
0.19410,0.24880,0.91233,1.11947
0.19430,0.20050,0.91608,0.94614
0.19306,0.26150,0.91249,1.13630
0.19168,0.25850,0.91259,1.14404
0.18948,0.19930,0.90465,0.95471
0.18884,0.29950,0.90743,1.32846
0.18538,0.30760,0.90188,1.27916
0.18896,0.26440,0.90845,1.13736
0.18692,0.24560,0.90147,1.07859
0.18836,0.25650,0.90718,1.15652
0.18446,0.19180,0.89848,0.93020
0.18302,0.20590,0.89163,0.97611
0.18532,0.20960,0.89838,0.98319
0.18426,0.25590,0.89704,1.14751
0.17918,0.20020,0.88967,0.96015
0.18292,0.20300,0.89372,0.96012
0.18232,0.22360,0.89420,1.06905
0.17694,0.26630,0.88215,1.18903
0.17856,0.20450,0.89106,0.96038
0.18016,0.21440,0.89014,1.01361
0.17790,0.26510,0.88145,1.17061
0.17776,0.20720,0.87957,1.00122
0.17858,0.20520,0.87910,1.00258
0.17836,0.21510,0.88243,1.00139
0.17624,0.22390,0.87449,1.04555
0.17472,0.21640,0.87893,1.02096
0.17554,0.20180,0.88118,0.95812
0.17648,0.26690,0.88397,1.28599
0.17378,0.20510,0.87736,0.95770
0.17394,0.21930,0.87478,1.02621
0.17720,0.23690,0.87837,1.08433
0.17512,0.28080,0.87330,1.22436
0.17722,0.21580,0.88125,1.01284
0.17486,0.20700,0.88027,0.97332
0.17398,0.29270,0.87436,1.43843
0.17178,0.23110,0.86932,1.07134
0.17150,0.25050,0.86528,1.13343
0.17304,0.20330,0.86856,0.96880
0.17202,0.22180,0.86873,1.03080
0.17288,0.26820,0.86739,1.28272
0.17254,0.22550,0.86779,1.02247
0.17348,0.22830,0.87123,1.07288
0.17222,0.24960,0.86887,1.13728
0.16992,0.25130,0.85820,1.20612
0.17200,0.22890,0.86778,1.05279
0.17170,0.19390,0.86913,0.95108
0.17120,0.25340,0.86344,1.14829
0.17392,0.27450,0.87050,1.26472
0.17022,0.18660,0.86471,0.91567
0.16926,0.23280,0.86277,1.09320
0.16802,0.19240,0.86032,0.94189
0.17060,0.22530,0.86041,1.06528
0.17102,0.21560,0.87053,1.01077
0.17106,0.20460,0.86730,0.98028
0.17344,0.20460,0.86506,0.99528
0.16886,0.17810,0.85811,0.90015
0.16682,0.25260,0.85722,1.17026
0.16692,0.20750,0.85238,1.00284
0.16954,0.19440,0.85729,0.94920
0.16938,0.19310,0.86033,0.94701
0.12298,0.12070,0.72420,0.70535
0.10012,0.11530,0.62835,0.66128
0.09330,0.10870,0.58699,0.62774
0.08744,0.11110,0.55277,0.61657
0.08318,0.11250,0.52350,0.59587
0.08118,0.10730,0.49997,0.56396
0.08020,0.10440,0.48080,0.54620
0.07942,0.10320,0.46442,0.53468
0.07648,0.11170,0.44620,0.55300
0.07486,0.09970,0.43077,0.50139
0.07318,0.09810,0.41991,0.49723
0.07392,0.10890,0.41185,0.52914
0.07406,0.09770,0.40470,0.47865
0.07136,0.11120,0.39513,0.51479
0.07352,0.10020,0.39131,0.49197
0.07350,0.10220,0.38861,0.49042
0.07046,0.11560,0.37793,0.52383
0.07072,0.11190,0.37668,0.51620
0.07230,0.11010,0.37683,0.51612
0.07332,0.11220,0.37754,0.50593
0.07214,0.10010,0.37260,0.48165
0.07296,0.09960,0.37380,0.45686
0.07168,0.11260,0.36918,0.49940
0.07056,0.10930,0.36686,0.49069
0.07260,0.11250,0.36909,0.49955
0.07002,0.11510,0.36247,0.50842
0.07046,0.10660,0.36514,0.47855
0.06936,0.10800,0.36277,0.48873
0.07066,0.11500,0.35991,0.51835
0.06988,0.11550,0.36274,0.50982
0.06976,0.10310,0.36448,0.48134
0.06896,0.11270,0.36129,0.50204
0.06822,0.11560,0.35753,0.52387
0.06734,0.10990,0.35330,0.49696
0.06972,0.10810,0.36170,0.49306
0.06940,0.10010,0.35886,0.46623
0.06850,0.10270,0.35840,0.48745
0.06728,0.09570,0.35582,0.46014
0.06700,0.11500,0.35505,0.51539
0.06908,0.10710,0.36011,0.49611
0.05036,0.08410,0.31307,0.41823
0.04142,0.08230,0.28576,0.41120
0.03838,0.07960,0.27793,0.40527
0.03484,0.08120,0.26754,0.40645
0.03358,0.07660,0.26190,0.39388
0.03374,0.07650,0.26053,0.39737
0.03224,0.07560,0.25543,0.39881
0.03106,0.07650,0.25257,0.39693
0.03068,0.07620,0.24953,0.39234
0.02850,0.07610,0.24505,0.39835
0.02822,0.07420,0.24046,0.39420
0.02756,0.07500,0.23910,0.38645
0.02716,0.07480,0.23600,0.38999
0.02662,0.07570,0.23421,0.38804
0.02618,0.07940,0.23263,0.39859
0.02562,0.07480,0.22969,0.38550
0.02496,0.07290,0.22680,0.38110
0.02376,0.07400,0.22424,0.38526
0.02436,0.07270,0.22179,0.37979
0.02310,0.07400,0.21960,0.38980
0.02306,0.07640,0.21863,0.39067
0.02288,0.07400,0.21598,0.38675
0.02246,0.07740,0.21408,0.39140
0.02172,0.07230,0.21136,0.37782
0.02366,0.07640,0.21306,0.38593
0.02148,0.07610,0.20886,0.38437
0.02180,0.07400,0.20972,0.37733
0.02110,0.07550,0.20685,0.38433
0.02028,0.07510,0.20309,0.37935
0.02028,0.07480,0.20265,0.38090
