0.51380,0.48510,1.53980,1.56952
0.35378,0.30970,1.14548,1.03301
0.29402,0.29620,0.98879,1.03512
0.25916,0.30110,0.89782,1.09333
0.23702,0.27520,0.84038,1.01377
0.21678,0.27570,0.79268,1.04649
0.20742,0.24940,0.76211,0.95290
0.19628,0.25100,0.73500,0.94865
0.19104,0.20310,0.71745,0.75217
0.18162,0.22560,0.69704,0.89255
0.17658,0.26400,0.68358,1.06017
0.17276,0.23130,0.67308,0.86758
0.16856,0.18260,0.66177,0.71804
0.16390,0.19240,0.64983,0.75186
0.15702,0.20040,0.63400,0.79370
0.15654,0.19820,0.63208,0.80804
0.15440,0.18590,0.62842,0.74573
0.15078,0.21950,0.62288,0.83317
0.15012,0.16570,0.61442,0.67776
0.14532,0.18270,0.60630,0.72459
0.14386,0.24750,0.60048,1.00651
0.14438,0.16260,0.60175,0.68949
0.13952,0.18260,0.59509,0.77447
0.13918,0.19200,0.59287,0.78005
0.13690,0.18640,0.58944,0.77293
0.13444,0.16830,0.58579,0.70722
0.13538,0.17240,0.58388,0.72437
0.13430,0.15120,0.58221,0.66828
0.13176,0.17010,0.57752,0.72697
0.13152,0.18390,0.57584,0.74822
0.12904,0.15710,0.57438,0.67660
0.12914,0.23450,0.57133,0.96769
0.12934,0.16380,0.57305,0.69113
0.12732,0.18560,0.56915,0.79243
0.12580,0.20250,0.56454,0.83406
0.12350,0.16770,0.56098,0.69466
0.12470,0.15010,0.56249,0.64412
0.12408,0.15770,0.56475,0.67272
0.12266,0.17740,0.56079,0.74724
0.12418,0.13800,0.55776,0.62082
0.12236,0.13540,0.55574,0.61425
0.12004,0.16630,0.55452,0.72171
0.11888,0.15530,0.55264,0.68454
0.11966,0.15090,0.55089,0.65985
0.11896,0.23380,0.54925,0.99799
0.11750,0.14960,0.54756,0.66651
0.11804,0.15350,0.54773,0.67942
0.11746,0.13900,0.54620,0.63163
0.11658,0.14980,0.54900,0.67435
0.11538,0.15130,0.54295,0.68261
0.11618,0.18630,0.54379,0.76328
0.11670,0.17160,0.54329,0.75353
0.11692,0.18310,0.54584,0.80511
0.11564,0.15900,0.54309,0.67891
0.11610,0.14880,0.54236,0.66391
0.11434,0.17100,0.54396,0.71170
0.11488,0.14620,0.54115,0.64822
0.11214,0.12840,0.53704,0.59478
0.11266,0.14970,0.53672,0.66557
0.11280,0.13340,0.53877,0.61506
0.11292,0.12800,0.53356,0.59078
0.11286,0.17920,0.53672,0.76305
0.11224,0.13610,0.53424,0.62458
0.11226,0.13220,0.53455,0.60578
0.11016,0.17180,0.53452,0.73099
0.11120,0.13280,0.53404,0.60163
0.11174,0.13650,0.53608,0.62145
0.10958,0.14990,0.53083,0.67529
0.11044,0.16620,0.53422,0.70650
0.11062,0.12870,0.53382,0.58562
0.10868,0.13630,0.53082,0.62709
0.10818,0.17110,0.52609,0.74725
0.10846,0.15230,0.52756,0.68729
0.11030,0.12270,0.52948,0.58300
0.10890,0.15690,0.52685,0.73117
0.11028,0.13220,0.53306,0.61469
0.10666,0.14050,0.52684,0.65519
0.10692,0.16480,0.52146,0.74698
0.11062,0.15610,0.52897,0.71576
0.10826,0.14430,0.52716,0.66428
0.08050,0.10160,0.45305,0.52258
0.06620,0.10030,0.40724,0.51715
0.06312,0.09720,0.39223,0.50496
0.05888,0.09740,0.37742,0.50225
0.05694,0.09550,0.36808,0.49817
0.05612,0.09410,0.36333,0.49565
0.05340,0.09500,0.35428,0.49053
0.05268,0.09430,0.34766,0.48653
0.05008,0.08970,0.33897,0.47143
0.05058,0.08930,0.33722,0.46662
0.04870,0.09230,0.33019,0.47939
0.04782,0.08840,0.32533,0.46115
0.04760,0.08680,0.32029,0.45674
0.04556,0.09350,0.31621,0.48602
0.04498,0.09020,0.30977,0.46713
