5.306400060653686523e-01,4.721999764442443848e-01,2.557731151580810547e+00,2.414993524551391602e+00
3.821399807929992676e-01,5.013999938964843750e-01,1.994526624679565430e+00,2.529415607452392578e+00
3.122799992561340332e-01,3.633999824523925781e-01,1.680416107177734375e+00,1.806112527847290039e+00
2.706599831581115723e-01,2.723000049591064453e-01,1.467430710792541504e+00,1.430191040039062500e+00
2.447199821472167969e-01,3.223000168800354004e-01,1.316036343574523926e+00,1.582412123680114746e+00
2.269799709320068359e-01,2.445999979972839355e-01,1.202658414840698242e+00,1.247697234153747559e+00
2.149599790573120117e-01,2.563999891281127930e-01,1.120769739151000977e+00,1.264616012573242188e+00
2.010800242424011230e-01,2.294999957084655762e-01,1.046872258186340332e+00,1.167213439941406250e+00
1.946200132369995117e-01,2.231000065803527832e-01,1.000316858291625977e+00,1.093701124191284180e+00
1.868600249290466309e-01,2.954999804496765137e-01,9.487627744674682617e-01,1.386975169181823730e+00
1.815999746322631836e-01,2.365000247955322266e-01,9.104707837104797363e-01,1.150618910789489746e+00
1.751199960708618164e-01,2.192999720573425293e-01,8.803788423538208008e-01,1.034413695335388184e+00
1.685199737548828125e-01,1.747000217437744141e-01,8.451241850852966309e-01,8.792555928230285645e-01
1.667799949645996094e-01,1.930000185966491699e-01,8.241539001464843750e-01,8.958078622817993164e-01
1.626799702644348145e-01,1.894999742507934570e-01,8.081205487251281738e-01,9.038330316543579102e-01
1.602200269699096680e-01,1.807000041007995605e-01,7.883105874061584473e-01,8.648992776870727539e-01
1.558200120925903320e-01,2.365000247955322266e-01,7.706815004348754883e-01,1.093414783477783203e+00
1.514599919319152832e-01,1.888999938964843750e-01,7.517355680465698242e-01,8.902296423912048340e-01
1.519799828529357910e-01,1.583999991416931152e-01,7.470242977142333984e-01,7.802212238311767578e-01
1.265599727630615234e-01,1.355999708175659180e-01,6.592030525207519531e-01,6.877269148826599121e-01
1.214799880981445312e-01,1.347000002861022949e-01,6.294072270393371582e-01,6.783937811851501465e-01
1.175199747085571289e-01,1.686999797821044922e-01,6.120536327362060547e-01,7.712762355804443359e-01
1.159200072288513184e-01,1.603000164031982422e-01,6.027421355247497559e-01,7.341515421867370605e-01
1.162199974060058594e-01,1.693999767303466797e-01,5.909091830253601074e-01,8.139503598213195801e-01
1.151000261306762695e-01,1.484000086784362793e-01,5.875017046928405762e-01,6.995769143104553223e-01
1.117200255393981934e-01,1.391000151634216309e-01,5.737043619155883789e-01,6.643307209014892578e-01
1.093400120735168457e-01,1.405000090599060059e-01,5.653854608535766602e-01,6.920712590217590332e-01
1.069200038909912109e-01,1.344000101089477539e-01,5.587669014930725098e-01,6.536902785301208496e-01
1.065000295639038086e-01,1.288999915122985840e-01,5.532888770103454590e-01,6.272290349006652832e-01
1.065199971199035645e-01,1.229000091552734375e-01,5.462846755981445312e-01,6.188219189643859863e-01
1.057599782943725586e-01,1.474000215530395508e-01,5.432577729225158691e-01,7.112514376640319824e-01
1.022599935531616211e-01,1.273999810218811035e-01,5.353994965553283691e-01,6.228049397468566895e-01
1.024799942970275879e-01,1.373000144958496094e-01,5.311108827590942383e-01,6.584692001342773438e-01
1.015999913215637207e-01,1.250000000000000000e-01,5.259799361228942871e-01,6.102650761604309082e-01
1.014199852943420410e-01,1.280000209808349609e-01,5.266149640083312988e-01,6.200835704803466797e-01
1.010800004005432129e-01,1.180999875068664551e-01,5.262507200241088867e-01,5.915197730064392090e-01
9.750002622604370117e-02,1.407999992370605469e-01,5.106803178787231445e-01,6.692553162574768066e-01
9.927999973297119141e-02,1.306999921798706055e-01,5.147400498390197754e-01,6.154963374137878418e-01
9.641999006271362305e-02,1.524000167846679688e-01,5.063520073890686035e-01,6.944883465766906738e-01
7.898002862930297852e-02,9.869998693466186523e-02,4.533500075340270996e-01,5.176345705986022949e-01
7.782000303268432617e-02,1.162999868392944336e-01,4.374580681324005127e-01,5.788161754608154297e-01
7.513999938964843750e-02,1.292999982833862305e-01,4.281554222106933594e-01,6.394484639167785645e-01
7.378000020980834961e-02,1.162999868392944336e-01,4.217186868190765381e-01,5.669391155242919922e-01
7.502001523971557617e-02,1.096000075340270996e-01,4.148223400115966797e-01,5.468112230300903320e-01
7.261997461318969727e-02,1.050000190734863281e-01,4.119591414928436279e-01,5.292254090309143066e-01
7.164001464843750000e-02,1.057000160217285156e-01,4.038909971714019775e-01,5.346008539199829102e-01
7.102000713348388672e-02,1.320000290870666504e-01,4.010252356529235840e-01,6.267231106758117676e-01
6.835997104644775391e-02,1.050999760627746582e-01,3.919646143913269043e-01,5.216684341430664062e-01
6.878000497817993164e-02,1.112999916076660156e-01,3.932112753391265869e-01,5.438873767852783203e-01
6.870001554489135742e-02,1.189000010490417480e-01,3.890792131423950195e-01,5.633738040924072266e-01
6.742000579833984375e-02,1.064000129699707031e-01,3.881030082702636719e-01,5.175862908363342285e-01
6.984001398086547852e-02,9.259998798370361328e-02,3.893283903598785400e-01,4.751792550086975098e-01
6.862002611160278320e-02,1.103000044822692871e-01,3.844043016433715820e-01,5.391858220100402832e-01
6.540000438690185547e-02,1.068000197410583496e-01,3.762304782867431641e-01,5.219193696975708008e-01
6.775999069213867188e-02,1.150000095367431641e-01,3.810776770114898682e-01,5.544096827507019043e-01
6.515997648239135742e-02,1.090999841690063477e-01,3.736414909362792969e-01,5.431042313575744629e-01
6.536000967025756836e-02,1.068000197410583496e-01,3.733061254024505615e-01,5.269167423248291016e-01
6.466001272201538086e-02,1.026999950408935547e-01,3.720395863056182861e-01,5.138449072837829590e-01
6.426000595092773438e-02,1.003999710083007812e-01,3.689966201782226562e-01,4.959608614444732666e-01
5.198001861572265625e-02,9.380000829696655273e-02,3.333301246166229248e-01,4.871088266372680664e-01
4.872000217437744141e-02,1.015999913215637207e-01,3.181465864181518555e-01,5.105165839195251465e-01
4.732000827789306641e-02,9.289997816085815430e-02,3.112631142139434814e-01,4.652923643589019775e-01
4.541999101638793945e-02,8.810001611709594727e-02,3.056556582450866699e-01,4.554211199283599854e-01
4.534000158309936523e-02,9.630000591278076172e-02,3.034293651580810547e-01,4.817075729370117188e-01
4.514002799987792969e-02,8.990001678466796875e-02,3.015592396259307861e-01,4.634810388088226318e-01
4.623997211456298828e-02,8.899998664855957031e-02,2.989541292190551758e-01,4.645545482635498047e-01
4.372000694274902344e-02,1.123999953269958496e-01,2.922299802303314209e-01,5.457904338836669922e-01
4.578000307083129883e-02,9.390002489089965820e-02,2.927477061748504639e-01,4.715701639652252197e-01
4.457998275756835938e-02,8.829998970031738281e-02,2.910451889038085938e-01,4.515210688114166260e-01
4.335999488830566406e-02,9.500002861022949219e-02,2.885258197784423828e-01,4.857954680919647217e-01
4.287999868392944336e-02,8.869999647140502930e-02,2.838096618652343750e-01,4.530748426914215088e-01
4.185998439788818359e-02,9.439998865127563477e-02,2.835741639137268066e-01,4.766805469989776611e-01
4.307997226715087891e-02,9.369999170303344727e-02,2.815687060356140137e-01,4.779548645019531250e-01
4.071998596191406250e-02,1.000999808311462402e-01,2.774197757244110107e-01,5.005973577499389648e-01
4.107999801635742188e-02,9.060001373291015625e-02,2.755802869796752930e-01,4.713127017021179199e-01
4.423999786376953125e-02,8.969998359680175781e-02,2.813142240047454834e-01,4.466433823108673096e-01
4.181998968124389648e-02,9.880000352859497070e-02,2.754505276679992676e-01,4.781156480312347412e-01
4.070001840591430664e-02,9.039998054504394531e-02,2.728005349636077881e-01,4.566187262535095215e-01
4.158002138137817383e-02,9.119999408721923828e-02,2.743962705135345459e-01,4.697772264480590820e-01
3.170001506805419922e-02,8.840000629425048828e-02,2.481867522001266479e-01,4.507271945476531982e-01
2.894002199172973633e-02,8.079999685287475586e-02,2.365027815103530884e-01,4.375678896903991699e-01
2.969998121261596680e-02,8.420002460479736328e-02,2.352719902992248535e-01,4.381527602672576904e-01
2.840000391006469727e-02,8.259999752044677734e-02,2.341959774494171143e-01,4.335573017597198486e-01
2.825999259948730469e-02,8.679997920989990234e-02,2.295109480619430542e-01,4.485176801681518555e-01
2.732002735137939453e-02,8.810001611709594727e-02,2.269034981727600098e-01,4.564271569252014160e-01
2.656000852584838867e-02,8.109998703002929688e-02,2.239698916673660278e-01,4.402853548526763916e-01
2.715998888015747070e-02,8.910000324249267578e-02,2.239636480808258057e-01,4.659155607223510742e-01
2.652001380920410156e-02,8.439999818801879883e-02,2.206877321004867554e-01,4.377570748329162598e-01
2.634000778198242188e-02,8.480000495910644531e-02,2.199442386627197266e-01,4.381863772869110107e-01
2.597999572753906250e-02,9.020000696182250977e-02,2.174812555313110352e-01,4.611936807632446289e-01
2.627998590469360352e-02,9.270000457763671875e-02,2.149852365255355835e-01,4.730647802352905273e-01
2.428001165390014648e-02,8.490002155303955078e-02,2.115957140922546387e-01,4.283984601497650146e-01
2.740001678466796875e-02,8.090001344680786133e-02,2.152605652809143066e-01,4.183570742607116699e-01
2.549999952316284180e-02,8.350002765655517578e-02,2.130963653326034546e-01,4.322085082530975342e-01
2.557998895645141602e-02,8.539998531341552734e-02,2.112485915422439575e-01,4.340533614158630371e-01
